user,TTN,TP53,MUC16,KDM6A,ARID1A,KMT2D,ELF3,PIK3CA,EP300,FAT4,SYNE1,CDKN1A,MACF1,BIRC6,FAT1,FLG,RB1,AHNAK,SPTAN1,HMCN1,FGFR3,XIRP2,KMT2C,RYR2,DST,STAG2,DNAH5,PDE4DIP,OBSCN,ZFP36L1,TCHH,RYR3,KMT2A,PLEC,CSMD3,DNAH11,SYNE2,CUBN,ERBB2,PCLO,RYR1,ZNF624,AKAP9,DNAH8,LAMA3,USP34,ZFHX4,MALAT1,AHNAK2,LRP1B,DIDO1,UTRN,ERBB3,MDN1,LRP2,NEB,ALMS1,ABCA13,ERCC2,PRKDC,SRRM2,SPOP,CREBBP,KIAA1109,ANK2,DNAH3,MUC17,CDKN2A,ATM,GOLGB1,DMXL2,DMD,DSP,ANKRD11,SPAG17,VCAN,ATR,VPS13D,FREM2,FBXW7,UBR4,ASXL2,WDFY3,TRRAP,ANK3,FAT3,KLF5,EPHA2,RNF213,TENM1,MUC5B,RELN,APOB,MYCBP2,EFCAB5,NF1,CHD7,SVIL,DYNC1H1,HERC2,type
TCGA-EJ-A46I-01A-12D-A26M-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OV1
TCGA-G9-6370-01A-11D-1786-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OV1
TCGA-BL-A3JM-01A-12D-A21A-08,60,60,120,0,90,0,0,0,0,0,60,0,0,0,0,0,30,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,60,60,10,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,70,0,OV1
TCGA-KQ-A41R-01A-21D-A34U-08,0,0,0,60,0,60,0,0,0,70,0,0,0,0,0,60,0,0,0,0,0,0,60,0,270,0,0,30,0,0,0,0,0,0,0,0,0,170,10,60,230,0,0,0,60,10,0,0,60,0,60,0,0,10,0,0,0,60,60,0,0,0,0,0,10,0,0,60,0,0,30,0,10,0,0,0,0,60,0,0,10,0,0,120,0,0,0,60,0,120,0,70,60,60,0,0,0,0,40,0,OV1
TCGA-K4-AAQO-01A-11D-A38G-08,10,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,10,0,10,0,0,0,0,0,0,0,0,0,170,0,0,60,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,60,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,OV1
TCGA-KQ-A41O-01A-12D-A34U-08,30,60,0,0,0,0,150,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,30,0,30,0,10,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,60,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,30,0,0,0,0,0,0,70,0,0,0,0,0,OV1
TCGA-CF-A1HS-01A-11D-A13W-08,260,70,0,150,0,0,60,0,0,0,70,60,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,60,0,0,60,0,0,60,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,OV1
TCGA-DK-A1AC-01A-11D-A13W-08,180,90,0,170,0,70,0,60,0,30,60,0,60,120,0,10,0,10,0,60,0,0,0,0,60,0,0,70,60,0,0,0,60,180,0,0,120,0,0,60,0,0,60,0,60,0,0,30,60,60,0,130,0,0,30,0,0,0,60,0,180,0,0,0,0,0,0,0,0,0,0,0,30,0,60,60,0,40,0,60,0,60,0,70,0,0,0,0,60,0,60,0,20,10,0,0,0,60,60,0,OV1
TCGA-FD-A3N5-01A-11D-A21A-08,10,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,60,0,0,0,0,0,0,0,0,30,0,30,0,10,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,60,60,0,0,60,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,OV1
TCGA-DK-A6B6-01A-11D-A30E-08,60,30,60,0,0,180,0,0,0,0,0,0,0,120,150,0,0,70,0,0,0,0,30,0,0,0,0,0,0,40,0,0,0,0,0,10,0,0,60,0,0,0,0,180,0,0,0,30,10,60,60,60,0,0,0,0,60,0,0,0,30,0,0,0,60,0,0,60,0,0,0,0,0,0,0,0,60,0,0,0,0,0,60,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,60,0,OV1
TCGA-ZF-A9R9-01A-11D-A38G-08,60,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,10,0,0,0,0,0,0,0,0,60,0,0,60,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OV1
TCGA-FD-A3SN-01A-12D-A22Z-08,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,10,0,0,210,0,0,60,0,60,0,0,0,0,0,0,60,0,0,0,0,0,0,60,0,0,0,0,0,60,0,60,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,OV1
TCGA-E7-A6ME-01A-22D-A32B-08,0,0,60,0,0,170,0,0,0,0,60,0,0,0,0,60,150,60,0,10,0,0,0,0,0,60,0,10,0,0,0,0,0,60,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OV1
TCGA-C4-A0F1-01A-11D-A10S-08,0,0,10,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,60,0,60,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,OV1
TCGA-4Z-AA7M-01A-11D-A391-08,0,60,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,60,0,30,0,0,0,0,10,0,0,0,0,70,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,10,60,0,0,0,0,0,0,40,60,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,30,0,10,60,0,0,0,0,0,0,0,0,0,70,0,0,0,10,OV1
TCGA-DK-A6AV-01A-12D-A30E-08,0,0,0,0,0,60,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,60,0,0,60,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,OV1
TCGA-SY-A9G5-01A-11D-A38G-08,0,0,120,0,230,10,0,60,0,40,0,0,120,0,0,0,0,0,0,0,0,0,0,60,10,0,0,60,0,0,0,0,100,0,60,0,70,30,60,60,0,0,20,0,0,0,0,0,10,60,120,0,0,0,0,0,60,0,0,80,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,120,60,0,0,60,60,0,0,10,60,0,0,0,0,0,60,0,120,0,10,120,0,0,OV1
TCGA-G2-A2EO-01A-11D-A17V-08,60,60,120,170,0,0,60,60,0,0,60,0,0,10,230,0,0,60,30,0,60,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,120,60,0,0,0,0,0,90,0,60,60,0,60,0,0,0,0,70,0,70,0,0,10,60,0,60,0,120,0,0,240,0,60,0,0,10,60,120,0,0,60,0,0,60,0,0,0,0,60,0,0,0,0,0,60,0,0,0,0,60,OV1
TCGA-BT-A3PH-01A-11D-A21Z-08,120,60,120,90,30,0,0,0,0,0,0,0,0,60,0,0,60,0,0,0,0,60,120,0,0,0,0,60,0,0,0,0,0,0,0,0,70,0,0,0,0,0,60,0,0,0,0,0,0,0,0,60,0,60,0,0,0,0,0,0,120,0,0,0,0,30,0,0,0,0,0,0,0,60,0,0,0,0,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,10,60,30,60,0,0,0,OV1
TCGA-FD-A6TC-01A-21D-A339-08,320,60,60,60,0,150,120,0,0,60,10,170,60,60,0,0,30,0,0,0,0,0,10,70,0,0,0,60,0,0,60,60,0,70,0,0,0,0,0,0,0,0,0,60,10,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,20,0,10,0,0,10,120,0,0,120,0,0,0,60,60,0,0,0,0,0,0,120,60,10,120,60,0,10,0,0,0,0,60,10,0,0,60,0,0,0,OV1
TCGA-GD-A3OP-01A-21D-A21Z-08,330,0,0,0,0,60,510,60,0,0,0,0,0,180,0,180,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,180,0,0,60,OV1
TCGA-GV-A40E-01A-12D-A23M-08,60,0,0,0,0,170,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,60,150,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,OV1
TCGA-MV-A51V-01A-11D-A26M-08,200,0,280,0,30,0,0,0,0,0,120,0,140,0,0,180,30,130,60,70,0,0,150,0,0,90,60,0,60,0,360,60,120,60,0,0,160,0,60,60,0,0,120,60,60,150,10,90,0,0,0,120,60,90,0,60,60,100,60,0,0,0,0,60,0,30,0,0,60,0,0,0,0,0,60,0,0,60,0,0,0,10,0,0,0,60,0,0,0,60,30,0,60,100,0,120,10,60,60,0,OV1
TCGA-4Z-AA7W-01A-11D-A391-08,240,60,0,150,0,0,0,60,0,0,120,0,0,0,0,60,0,60,190,0,0,0,0,0,0,0,120,0,90,0,0,0,30,0,0,0,0,60,0,10,0,0,60,0,0,0,0,0,120,0,0,0,0,0,0,0,0,60,0,0,60,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,OV1
TCGA-ZF-AA51-01A-21D-A391-08,250,30,10,170,10,0,0,0,60,30,60,0,60,0,0,0,0,0,0,0,0,120,60,0,0,0,30,70,0,0,0,0,0,0,10,0,0,60,0,0,60,0,70,0,0,0,0,0,0,0,0,0,0,0,0,60,60,0,120,0,0,0,0,0,60,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,150,0,70,0,0,0,0,0,0,OV1
TCGA-KQ-A41N-01A-11D-A339-08,60,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,10,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,60,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,60,0,0,OV1
TCGA-DK-A3WW-01A-22D-A23M-08,120,0,130,0,0,30,0,60,90,120,0,0,0,120,0,60,0,180,0,0,0,0,60,70,60,0,0,30,0,10,0,60,0,30,170,60,60,0,0,0,0,0,0,0,10,0,60,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,90,0,60,0,0,170,10,0,0,120,0,0,0,0,0,60,60,0,0,0,10,0,0,0,0,0,60,0,70,60,0,0,OV1
TCGA-FJ-A3ZF-01A-11D-A23M-08,30,60,0,0,60,0,60,0,30,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,240,0,0,0,0,60,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,OV1
TCGA-GU-AATQ-01A-11D-A391-08,10,0,0,150,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,130,60,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OV1
TCGA-DK-A1A3-01A-11D-A13W-08,240,90,90,0,0,0,0,0,0,0,0,0,180,60,0,60,0,0,0,0,0,10,0,0,0,0,60,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,120,0,0,0,0,0,0,0,0,0,0,60,0,0,0,30,0,0,0,0,0,0,240,0,0,70,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,10,0,OV1
TCGA-4Z-AA83-01A-11D-A391-08,60,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,170,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OV1
TCGA-GU-AATP-01A-11D-A391-08,0,0,0,0,0,60,30,0,30,0,0,0,0,0,30,30,0,0,0,0,0,0,60,0,0,0,0,10,0,150,0,10,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,OV1
TCGA-HQ-A2OE-01A-11D-A202-08,10,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,60,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OV1
TCGA-DK-AA71-01A-31D-A391-08,60,0,60,0,90,0,0,0,120,0,0,0,120,0,0,70,0,0,0,0,60,0,0,90,30,200,0,0,0,0,0,0,0,30,0,0,60,0,0,0,0,0,0,90,70,0,0,30,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,10,OV1
TCGA-XF-A9T0-01A-11D-A391-08,20,30,120,60,60,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,60,0,0,0,0,0,0,0,10,0,10,0,0,60,0,0,0,0,0,0,0,0,0,0,60,10,60,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,60,0,0,0,10,OV1
TCGA-FD-A6TD-01A-51D-A339-08,60,120,0,0,0,0,0,60,0,0,0,0,0,180,0,0,30,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OV1
TCGA-BL-A0C8-01A-11D-A10S-08,70,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,120,0,0,0,0,0,0,0,0,90,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OV1
TCGA-XF-AAMG-01A-11D-A42E-08,240,0,0,0,0,0,0,120,0,0,0,0,0,0,10,0,0,0,60,60,0,0,0,60,0,0,0,150,60,0,0,10,0,0,70,130,0,60,0,90,30,0,120,60,60,0,60,0,0,0,60,0,20,0,60,0,240,0,0,0,180,0,0,0,10,60,0,0,30,0,0,0,0,0,0,0,0,0,0,0,60,0,0,30,60,0,0,0,0,0,0,60,0,0,0,60,0,120,0,0,OV1
TCGA-ZF-A9RL-01A-11D-A38G-08,0,170,0,0,0,0,0,60,0,0,0,150,0,60,60,0,0,0,30,0,60,0,0,0,0,0,60,0,10,0,60,0,0,140,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,60,0,0,60,60,0,0,0,0,60,60,0,60,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,OV1
TCGA-G2-A3IE-01A-11D-A20D-08,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,30,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OV1
TCGA-DK-A6AW-01A-11D-A30E-08,890,0,430,0,30,300,0,0,60,120,120,0,180,120,0,10,0,0,0,60,0,340,210,190,130,0,120,0,60,0,10,180,0,0,510,140,120,60,0,60,120,60,60,250,0,0,180,30,70,250,0,120,0,60,60,90,0,150,0,0,190,0,60,60,210,220,70,0,180,90,60,120,0,0,180,60,120,30,0,70,0,0,0,0,90,180,0,0,0,180,120,0,60,60,0,90,20,0,0,30,OV1
TCGA-FD-A6TG-01A-11D-A32B-08,200,0,120,0,0,0,0,0,30,0,0,0,60,0,0,0,0,0,0,0,0,10,0,10,0,0,30,0,0,0,0,170,60,60,0,130,0,0,0,0,10,0,0,0,0,0,60,0,60,60,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,60,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,60,0,0,0,0,0,0,0,OV1
TCGA-CF-A9FF-01A-11D-A38G-08,0,0,0,0,0,0,0,60,0,30,0,0,0,0,0,0,0,0,30,0,60,0,0,0,60,0,0,0,60,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,60,60,0,0,0,0,0,0,OV1
TCGA-YC-A8S6-01A-31D-A38G-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OV1
TCGA-4Z-AA81-01A-11D-A391-08,60,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,200,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,60,0,60,60,0,60,0,0,0,0,60,0,0,0,0,0,0,0,60,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,OV1
TCGA-FD-A3SS-01A-12D-A22Z-08,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,60,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,70,10,0,0,0,0,0,0,0,60,0,0,0,0,0,0,10,10,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,60,0,0,60,0,0,0,0,0,60,0,0,0,0,60,0,0,OV1
TCGA-DK-A3IT-01A-31D-A20D-08,0,0,0,0,0,60,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,60,0,0,60,0,0,60,0,0,0,0,0,0,0,0,0,0,270,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OV1
TCGA-K4-A54R-01A-11D-A26M-08,260,290,310,0,240,30,0,120,60,60,60,0,0,60,370,0,60,260,0,120,0,240,20,60,240,0,60,0,130,150,120,10,0,0,0,120,60,0,20,0,120,0,0,0,0,0,0,90,0,180,0,0,0,0,0,10,60,0,0,120,0,0,0,0,0,20,0,60,0,0,0,0,120,0,0,120,0,0,0,0,120,0,120,0,0,0,0,0,60,120,0,120,0,0,0,0,0,0,0,0,OV1
TCGA-XF-A9ST-01A-11D-A42E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,60,0,0,0,60,0,0,60,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,120,0,0,0,0,0,60,OV1
TCGA-ZF-AA5N-01A-11D-A42E-08,60,0,0,0,0,0,170,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,60,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,OV1
TCGA-ZF-AA4U-01A-11D-A38G-08,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OV1
TCGA-XF-A9T8-01A-11D-A391-08,120,0,150,0,0,90,0,0,0,0,60,0,0,0,30,120,60,120,60,0,0,0,60,0,0,0,0,0,0,0,0,0,70,0,30,0,60,0,60,0,0,0,180,0,0,0,60,0,0,120,10,0,120,0,180,30,0,60,0,0,0,0,0,30,0,0,60,0,60,0,0,0,380,0,0,60,0,60,0,10,0,0,0,0,60,60,0,0,0,0,0,0,30,30,0,0,0,0,0,60,OV1
TCGA-XF-A9T3-01A-11D-A42E-08,60,60,120,0,0,0,0,0,0,60,0,0,0,60,0,0,30,0,0,60,0,0,0,0,120,90,60,0,0,0,0,0,0,0,0,60,0,0,0,60,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,60,0,0,0,60,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,60,0,0,30,0,0,0,0,0,0,0,0,60,0,0,0,0,OV1
TCGA-YC-A9TC-01A-22D-A391-08,0,0,0,0,0,30,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,120,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,60,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,OV1
TCGA-E7-A97P-01A-11D-A38G-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,60,0,10,0,0,0,0,0,0,0,0,0,0,0,0,60,0,10,10,0,0,0,0,0,0,OV1
TCGA-UY-A78N-01A-12D-A339-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,0,0,0,20,0,0,0,0,0,0,60,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OV1
TCGA-CU-A72E-01A-12D-A339-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,150,0,60,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OV1
TCGA-CU-A0YR-01A-12D-A10S-08,60,0,0,0,0,0,340,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,460,0,0,0,0,0,0,0,0,0,0,0,0,30,60,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,OV1
